data,PIB,Cambio_Dolar,IGPM,Inflacao_Mensal,Selic
2017-01-01,0.44270078301491905,0.3810305436639088,0.3609550561797753,0.28648648648648645,13.75
2017-02-01,0.43920169574619833,0.35330390612869594,0.2823033707865169,0.27297297297297296,13.0
2017-03-01,0.4938101063755513,0.3421467071845263,0.27247191011235955,0.25135135135135134,12.25
2017-04-01,0.4687879766413798,0.34638333739990684,0.11657303370786518,0.2216216216216216,12.25
2017-05-01,0.483021373073729,0.35873832708559766,0.1404494382022472,0.26756756756756755,11.25
2017-06-01,0.4734415153263321,0.37167003083202094,0.17696629213483148,0.1216216216216216,10.25
2017-07-01,0.480497742277847,0.38737439833196546,0.16994382022471913,0.2486486486486486,10.25
2017-08-01,0.48863981324714306,0.34625024953973776,0.2851123595505618,0.23513513513513512,9.25
2017-09-01,0.47580022449132403,0.35006543486458314,0.3370786516853933,0.227027027027027,9.25
2017-10-01,0.5026350628444868,0.3569194596632877,0.29915730337078655,0.29729729729729726,8.25
2017-11-01,0.5084076497689062,0.38118581283410596,0.34410112359550565,0.2594594594594594,7.5
2017-12-01,0.5128434919010835,0.37896768183128887,0.3960674157303371,0.30270270270270266,7.5
2018-01-01,0.48519031241544336,0.3803207417430073,0.377808988764045,0.26216216216216215,7.0
2018-02-01,0.47125454455297383,0.35887141494576674,0.2808988764044944,0.27027027027027023,7.0
2018-03-01,0.5252680278858288,0.3786127808708382,0.3609550561797753,0.2081081081081081,6.75
2018-04-01,0.5235354711794501,0.3893485349244727,0.351123595505618,0.2432432432432432,6.5
2018-05-01,0.49563007154630184,0.44080917418982773,0.4648876404494382,0.29189189189189185,6.5
2018-06-01,0.5197376558633102,0.48492779983585826,0.5337078651685394,0.5243243243243243,6.5
2018-07-01,0.528482570367387,0.5213495109021138,0.3426966292134832,0.27297297297297296,6.5
2018-08-01,0.5360618187843318,0.4866579420180555,0.36938202247191015,0.15945945945945944,6.5
2018-09-01,0.5114735428871554,0.5706807444047646,0.48455056179775285,0.3135135135135135,6.5
2018-10-01,0.55041417868643,0.5483663465164252,0.3960674157303371,0.3054054054054054,6.5
2018-11-01,0.5456100115785979,0.47516802342346337,0.20224719101123598,0.127027027027027,6.5
2018-12-01,0.5374386945067573,0.5042699021804227,0.11938202247191013,0.2243243243243243,6.5
2019-01-01,0.5137790373392467,0.5111461082891555,0.27247191011235955,0.27027027027027023,6.5
2019-02-01,0.5114250559276736,0.46897943792560387,0.39466292134831465,0.29999999999999993,6.5
2019-03-01,0.5394869112146599,0.4942217687376616,0.4480337078651686,0.3864864864864864,6.5
2019-04-01,0.5519608137409183,0.5130758822616064,0.4002808988764045,0.3378378378378378,6.5
2019-05-01,0.5545212770343659,0.5345473903688751,0.33426966292134835,0.2189189189189189,6.5
2019-06-01,0.5343011154529478,0.5201960827806491,0.38342696629213485,0.18648648648648647,6.5
