data,PIB,Cambio_Dolar,IGPM,Inflacao_Mensal,Selic
2016-02-01,0.1451485357381377,0.6551828414339614,0.7155951564956902,1.0218486378850105,14.25
2016-03-01,0.29694220354288603,0.6494423340713642,-0.12530727412872128,-0.16943567330797552,14.25
2016-04-01,0.2683821293369746,0.3259293574998023,-0.31936168119589314,0.2868008714042319,14.25
2016-05-01,0.25039797685334786,0.26239059107544105,0.20889753804251907,0.7176909414102056,14.25
2016-06-01,0.27281714078897007,0.35164368500075055,1.1468271722005163,-0.3722074709578455,14.25
2016-07-01,0.27437454137958023,0.050620915356623386,-0.48107368708520304,0.05868259904812825,14.25
2016-08-01,0.3081568710664397,0.07924481508244947,-0.513416088263065,-0.14408919860174174,14.25
2016-09-01,0.2827868642667384,0.06430376852226542,-0.4595120862999617,-1.0565622880261565,14.25
2016-10-01,0.34481477739238753,0.0537663988429779,-0.5026352878704443,-0.6003257433139492,14.25
2016-11-01,0.37086991026173033,0.031354829002701826,-0.7074704953302369,-0.8030975409638191,14.0
2016-12-01,0.37599411622796136,0.21292786325251634,-0.09296487295085928,-0.4989398444890142,13.75
2017-01-01,0.24124601073898758,0.08451349992209323,0.014843130975347278,-0.2961680468391442,13.75
2017-02-01,0.2282981858183601,-0.013782859026485395,-0.5888816910114096,-0.4229004203703129,13.0
2017-03-01,0.4303680645387866,-0.05333731386739344,-0.6643472937597542,-0.6256722180201829,12.25
2017-04-01,0.337777588778025,-0.03831763022005071,-1.8610161373406475,-0.904483439788754,12.25
2017-05-01,0.3904460451150163,0.005483227327436163,-1.6777425306660965,-0.47359336978278044,11.25
2017-06-01,0.3549972805224259,0.05132864914105324,-1.397441720457959,-1.8423030039194026,10.25
2017-07-01,0.38110774423824795,0.10700370684952798,-1.4513457224210624,-0.6510186927264167,10.25
2017-08-01,0.41123620383517284,-0.038789452743003834,-0.5673200902261684,-0.7777510662575854,9.25
2017-09-01,0.36372531471008424,-0.025263873751679163,-0.16843047569920397,-0.8537904903762866,9.25
2017-10-01,0.46302343507308874,-0.0009650138195905836,-0.4595120862999617,-0.19478214801420926,8.25
2017-11-01,0.48438398972533414,0.08506395953220539,-0.11452647373610063,-0.5496327939014816,7.5
2017-12-01,0.5007981294401092,0.07720025081631891,0.2843631407908638,-0.14408919860174174,7.5
2018-01-01,0.3984718657657383,0.08199711313300954,0.14421273568679518,-0.5242863191952479,7.0
2018-02-01,0.34690473738036154,0.005955049850389288,-0.5996624914040303,-0.44824689507654664,7.0
2018-03-01,0.546773180730937,0.07594205742177725,0.014843130975347278,-1.0312158133199227,6.75
2018-04-01,0.5403621257396013,0.11400240760666688,-0.0606224717729974,-0.701711642138884,6.5
2018-05-01,0.4371025608753507,0.296440449815229,0.8126223600292759,-0.24547509742667667,6.5
2018-06-01,0.5263089044227652,0.452849616174207,1.3408815792676885,1.9343217273094255,6.5
2018-07-01,0.5586680921906189,0.5819717132890599,-0.12530727412872128,-0.4229004203703129,6.5
2018-08-01,0.5867139149998398,0.4589833089725983,0.07952793333107117,-1.4874523580321302,6.5
2018-09-01,0.49572884747589807,0.7568605951303713,0.9635535655259653,-0.04270329977680681,6.5
2018-10-01,0.6398225770419098,0.6777516854485552,0.2843631407908638,-0.11874272389550797,6.5
2018-11-01,0.6220455083881213,0.41824929782430725,-1.203387313390787,-1.7916100545069351,6.5
2018-12-01,0.5918088281649937,0.5214211561767356,-1.8394545365554062,-0.8791369650825204,6.5
2019-01-01,0.5042599689452034,0.5457986531959832,-0.6643472937597542,-0.44824689507654664,6.5
2019-02-01,0.4955494290692997,0.3963095505069847,0.2735823403982431,-0.16943567330797552,6.5
2019-03-01,0.5993879335992867,0.48579855569377056,0.6832527553178281,0.6416515172915043,6.5
2019-04-01,0.6455456580523877,0.552640079778804,0.31670554196872575,0.1854149725792968,6.5
2019-05-01,0.6550202518230579,0.6287607801485833,-0.18999207648444524,-0.9298299144949878,6.5
2019-06-01,0.5801987078268962,0.5778825847567992,0.18733593725727785,-1.2339876109697927,6.5
2019-07-01,0.7215511194254238,0.5141865441581203,-0.24389607844754851,-0.7777510662575854,6.5
2019-08-01,0.7106623343138551,0.5222861641354831,-1.397441720457959,-0.9805228639074554,6.0
2019-09-01,0.6676332437535932,0.7806089954523477,-0.6859088945449956,-1.3607199845009614,6.0
2019-10-01,0.792268823359547,0.7931122923106071,0.05796633254582995,-1.005869338613689,5.5
2019-11-01,0.7453974937246455,0.6394554240021889,-0.35170408237375517,0.03333612434189449,5.0
2019-12-01,0.739547070398373,0.8340822147203742,1.5780591879053427,1.6555105055408539,5.0
2020-01-01,0.6475831351050981,0.6730334602190233,-0.1576496753065833,-0.7270581168451178,4.5
2020-02-01,0.6648634466739507,0.8509105513723708,-0.7182512957228576,-0.6256722180201829,4.5
2020-03-01,0.7364806837078227,1.0452227937419214,0.6616911545325868,-1.0819087627323902,4.25
2020-04-01,0.46036633390870174,1.631698189772721,0.18733593725727785,-2.0450748015692723,3.75
2020-05-01,0.4994665275244699,1.900007931158761,-0.37326568315899644,-2.222500124512909,3.75
2020-06-01,0.6197134759468002,1.7288149924139165,1.006676767096448,-0.6003257433139492,3.0
2020-07-01,0.7693634802949334,1.7297586374598228,1.728990393402032,-0.3468609962516117,2.25
2020-08-01,0.7427139476703971,1.6844636752563178,2.2788112134256857,-0.6510186927264167,2.25
2020-09-01,0.7859562247273877,1.7361282415196906,4.003739276244991,0.3628402955229332,2.0
2020-10-01,0.8893850368867521,1.9491561106330502,2.807070432664098,0.9204627390600755,2.0
2020-11-01,0.9164385660594793,1.984857348203174,2.860974434627201,0.9965021631787767,2.0
2020-12-01,1.021644474817533,1.6619734683288832,0.3598287435392083,2.1624399996655295,2.0
2021-01-01,0.9109209415010018,1.5705185359631257,2.106318407143755,-0.6256722180201829,2.0
2021-02-01,1.0276409553047328,1.8050143298708545,2.0524144051806514,0.9204627390600755,2.0
2021-03-01,1.284418801637158,1.9012661245533025,2.494427221278099,1.097888062003712,2.0
2021-04-01,1.1539722626174944,1.9812400421938663,0.9527727651333446,-0.47359336978278044,2.75
2021-05-01,1.1266949689920935,1.7640444074610868,3.745000066822095,0.8444233149413741,2.75
2021-06-01,1.1334030204387957,1.5713049068347138,-0.028280070595135397,0.08402907375436201,3.5
2021-07-01,1.2668886875702294,1.4469796720365515,0.16577433647203652,1.173927486122413,4.25
2021-08-01,1.272503547954505,1.5510951754348865,0.036404731760588616,0.9458092137663092,4.25
2021-09-01,1.2498386499654015,1.5665866816051826,-1.3650993192800973,1.6808569802470879,5.25
2021-10-01,1.2951855334109046,1.750204280121127,0.014843130975347278,1.9089752526031916,6.25
2021-11-01,1.356476651220568,1.969051293684243,-0.6535664933671336,1.1485810114161792,7.75
2021-12-01,1.3822079359002224,1.9276881858386803,0.2628015400056224,0.5909585678790368,7.75
2022-01-01,1.098001042959037,1.93877601512808,1.286977577304585,0.10937554846059579,9.25
2022-02-01,1.2138569191309874,1.6636248471592188,1.2977583776972057,1.3006598596535819,9.25
2022-03-01,1.5737014860539047,1.5485787886458025,1.2007311741636197,2.8467948167338406,10.75
2022-04-01,1.5355097761159922,1.2054851773716841,0.8449647612071379,1.4273922331847506,11.75
2022-05-01,1.5749492780109058,1.463572097427072,-0.11452647373610063,-0.06804977448304059,11.75
2022-06-01,1.5804624272803298,1.266900742442756,-0.03906087098775606,0.43887971964163447,12.75
2022-07-01,1.68787302616391,1.6897323600959613,-0.4487312859073411,-2.9828943656999214,13.25
2022-08-01,1.7042249186763962,1.5689457942199478,-1.429784121635821,-2.1718071751004415,13.25
2022-09-01,1.6393547901573295,1.6004792661706524,-1.6993041314513375,-1.994381852156805,13.75
2022-10-01,1.730919204191467,1.6000860807348576,-1.7208657322365788,0.23610792199176434,13.75
2022-11-01,1.7322727757079142,1.560610262981109,-1.2788529161391318,-0.22012862272044303,13.75
2022-12-01,1.7322316844175136,1.595839678028279,-0.18999207648444524,0.31214734611046563,13.75
2023-01-01,1.457226799459196,1.7128516637206677,-0.4487312859073411,0.08402907375436201,13.75
2023-02-01,1.5313493846740964,1.4993519720843544,-0.7398128965080989,0.869769789647608,13.75
2023-03-01,1.967707154855389,1.6054334026616603,-0.6212240921892715,0.5402656184665693,13.75
2023-04-01,1.8306725835045483,1.49274645676301,-1.6993041314513375,0.2868008714042319,13.75
2023-05-01,1.824156562642686,1.4689194193538748,-2.6587953663945765,-0.6763651674326503,13.75
2023-06-01,1.7831543711791897,1.4701776127484165,-2.755822569928162,-1.4621058833258964,13.75
2023-07-01,1.8552634831644848,1.2756294591173898,-1.4513457224210624,-0.9551763892012216,13.75
2023-08-01,1.9076239582457053,1.2658784603096904,-0.8260592996490641,-0.6763651674326503,13.75
2023-09-01,1.837250037879781,1.3890241388004698,-0.27623847962541054,-0.6003257433139492,13.25
2023-10-01,1.9889460630142717,1.496049214423682,-0.13608807452134197,-0.6510186927264167,12.75
2023-11-01,2.015819766935941,1.4579102271516338,-0.03906087098775606,-0.5496327939014816,12.75
2023-12-01,1.963072789618284,1.3790372287312944,0.12265113490155384,0.16006849787306332,12.25
